sample_idx,w_max10_mean,w_max10_std,cp_fraction,recovery_rate,k_aero,c_roll,ref_speed_frac,k_s,breakaway_speed_frac,breakaway_cooldown_steps,utility_decay,evo_noise,sim_scale,evo_bottom_frac,evo_top_frac,imitation_mu,n_agents,n_teams
287,550.0,79.33333333333333,0.8,0.15000000000000002,1.0,3.0,0.8,1.0,0.85,14.0,0.4,0.06666666666666667,1.0,0.4,0.13333333333333336,0.5333333333333333,136.0,10.666666666666668
288,550.0,79.33333333333333,0.8,0.05,1.0,3.0,0.8,1.0,0.85,14.0,0.4,0.06666666666666667,1.0,0.4,0.13333333333333336,0.5333333333333333,136.0,10.666666666666668
289,550.0,79.33333333333333,0.8,0.05,1.0,3.0,0.8,1.0,0.85,14.0,0.4,0.06666666666666667,1.0,0.4,0.3,0.5333333333333333,136.0,10.666666666666668
290,550.0,79.33333333333333,0.8,0.05,1.0,3.0,0.8,1.0,0.85,14.0,0.4,0.06666666666666667,1.0,0.4,0.3,0.5333333333333333,136.0,24.0
291,550.0,79.33333333333333,0.8,0.05,1.0,3.0,0.8,1.0,0.85,2.0,0.4,0.06666666666666667,1.0,0.4,0.3,0.5333333333333333,136.0,24.0
292,550.0,79.33333333333333,0.6666666666666666,0.05,1.0,3.0,0.8,1.0,0.85,2.0,0.4,0.06666666666666667,1.0,0.4,0.3,0.5333333333333333,136.0,24.0
293,550.0,79.33333333333333,0.6666666666666666,0.05,1.0,3.0,0.8,1.0,0.95,2.0,0.4,0.06666666666666667,1.0,0.4,0.3,0.5333333333333333,136.0,24.0
294,550.0,79.33333333333333,0.6666666666666666,0.05,0.6,3.0,0.8,1.0,0.95,2.0,0.4,0.06666666666666667,1.0,0.4,0.3,0.5333333333333333,136.0,24.0
295,550.0,79.33333333333333,0.6666666666666666,0.05,0.6,3.0,0.8,1.0,0.95,2.0,1.0,0.06666666666666667,1.0,0.4,0.3,0.5333333333333333,136.0,24.0
296,550.0,79.33333333333333,0.6666666666666666,0.05,0.6,3.0,0.8,1.0,0.95,2.0,1.0,0.06666666666666667,1.0,0.4,0.3,1.0,136.0,24.0
297,550.0,34.0,0.6666666666666666,0.05,0.6,3.0,0.8,1.0,0.95,2.0,1.0,0.06666666666666667,1.0,0.4,0.3,1.0,136.0,24.0
298,550.0,34.0,0.6666666666666666,0.05,0.6,3.0,0.9,1.0,0.95,2.0,1.0,0.06666666666666667,1.0,0.4,0.3,1.0,136.0,24.0
299,550.0,34.0,0.6666666666666666,0.05,0.6,3.0,0.9,0.7999999999999999,0.95,2.0,1.0,0.06666666666666667,1.0,0.4,0.3,1.0,136.0,24.0
300,550.0,34.0,0.6666666666666666,0.05,0.6,3.0,0.9,0.7999999999999999,0.95,2.0,1.0,0.06666666666666667,1.0,0.4,0.3,1.0,24.0,24.0
301,416.6666666666667,34.0,0.6666666666666666,0.05,0.6,3.0,0.9,0.7999999999999999,0.95,2.0,1.0,0.06666666666666667,1.0,0.4,0.3,1.0,24.0,24.0
302,416.6666666666667,34.0,0.6666666666666666,0.05,0.6,3.0,0.9,0.7999999999999999,0.95,2.0,1.0,0.06666666666666667,1.0,0.2,0.3,1.0,24.0,24.0
303,416.6666666666667,34.0,0.6666666666666666,0.05,0.6,5.0,0.9,0.7999999999999999,0.95,2.0,1.0,0.06666666666666667,1.0,0.2,0.3,1.0,24.0,24.0
304,416.6666666666667,102.0,0.8,0.15000000000000002,1.2,5.0,0.85,0.7,0.9,2.0,0.7,0.0,2.0,0.1,0.3,0.5333333333333333,80.0,4.0
305,416.6666666666667,102.0,0.8,0.15000000000000002,1.2,3.0,0.85,0.7,0.9,2.0,0.7,0.0,2.0,0.1,0.3,0.5333333333333333,80.0,4.0
306,416.6666666666667,102.0,0.8,0.15000000000000002,1.2,3.0,0.85,0.7,1.0,2.0,0.7,0.0,2.0,0.1,0.3,0.5333333333333333,80.0,4.0
307,416.6666666666667,102.0,0.8,0.15000000000000002,1.2,3.0,0.85,0.7,1.0,2.0,0.7,0.06666666666666667,2.0,0.1,0.3,0.5333333333333333,80.0,4.0
308,416.6666666666667,56.66666666666667,0.8,0.15000000000000002,1.2,3.0,0.85,0.7,1.0,2.0,0.7,0.06666666666666667,2.0,0.1,0.3,0.5333333333333333,80.0,4.0
309,416.6666666666667,56.66666666666667,0.8,0.15000000000000002,1.2,3.0,0.85,0.8999999999999999,1.0,2.0,0.7,0.06666666666666667,2.0,0.1,0.3,0.5333333333333333,80.0,4.0
310,416.6666666666667,56.66666666666667,0.8,0.15000000000000002,1.2,3.0,0.85,0.8999999999999999,1.0,2.0,0.7,0.06666666666666667,2.0,0.1,0.13333333333333336,0.5333333333333333,80.0,4.0
311,416.6666666666667,56.66666666666667,0.8,0.15000000000000002,0.8,3.0,0.85,0.8999999999999999,1.0,2.0,0.7,0.06666666666666667,2.0,0.1,0.13333333333333336,0.5333333333333333,80.0,4.0
312,416.6666666666667,56.66666666666667,0.8,0.15000000000000002,0.8,3.0,0.85,0.8999999999999999,1.0,2.0,0.7,0.06666666666666667,2.0,0.1,0.13333333333333336,0.5333333333333333,80.0,17.333333333333332
313,416.6666666666667,56.66666666666667,0.8,0.15000000000000002,0.8,3.0,0.85,0.8999999999999999,1.0,2.0,0.7,0.06666666666666667,2.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,80.0,17.333333333333332
314,416.6666666666667,56.66666666666667,0.8,0.15000000000000002,0.8,3.0,0.85,0.8999999999999999,1.0,2.0,0.7,0.06666666666666667,2.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,192.0,17.333333333333332
315,550.0,56.66666666666667,0.8,0.15000000000000002,0.8,3.0,0.85,0.8999999999999999,1.0,2.0,0.7,0.06666666666666667,2.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,192.0,17.333333333333332
316,550.0,56.66666666666667,0.8,0.15000000000000002,0.8,3.0,0.85,0.8999999999999999,1.0,2.0,0.1,0.06666666666666667,2.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,192.0,17.333333333333332
317,550.0,56.66666666666667,0.8,0.05,0.8,3.0,0.85,0.8999999999999999,1.0,2.0,0.1,0.06666666666666667,2.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,192.0,17.333333333333332
318,550.0,56.66666666666667,0.8,0.05,0.8,3.0,0.85,0.8999999999999999,1.0,14.0,0.1,0.06666666666666667,2.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,192.0,17.333333333333332
319,550.0,56.66666666666667,0.8,0.05,0.8,3.0,0.95,0.8999999999999999,1.0,14.0,0.1,0.06666666666666667,2.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,192.0,17.333333333333332
320,550.0,56.66666666666667,0.6666666666666666,0.05,0.8,3.0,0.95,0.8999999999999999,1.0,14.0,0.1,0.06666666666666667,2.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,192.0,17.333333333333332
321,550.0,56.66666666666667,0.6666666666666666,0.05,0.8,3.0,0.95,0.8999999999999999,1.0,14.0,0.1,0.06666666666666667,1.0,0.30000000000000004,0.13333333333333336,0.5333333333333333,192.0,17.333333333333332
322,550.0,56.66666666666667,0.6666666666666666,0.05,0.8,3.0,0.95,0.8999999999999999,1.0,14.0,0.1,0.06666666666666667,1.0,0.30000000000000004,0.13333333333333336,1.0,192.0,17.333333333333332
323,550.0,56.66666666666667,0.8,0.2,0.8,3.0,0.9,0.7,1.0,2.0,0.1,0.1,2.0,0.30000000000000004,0.3,1.0,80.0,17.333333333333332
324,550.0,56.66666666666667,0.8,0.2,0.8,3.0,0.9,0.7,1.0,2.0,0.1,0.1,2.0,0.1,0.3,1.0,80.0,17.333333333333332
325,550.0,56.66666666666667,0.8,0.2,0.8,3.0,0.9,0.7,1.0,2.0,0.1,0.1,2.0,0.1,0.3,0.5333333333333333,80.0,17.333333333333332
326,550.0,56.66666666666667,0.8,0.2,0.8,3.0,0.9,0.7,1.0,2.0,0.1,0.1,2.0,0.1,0.13333333333333336,0.5333333333333333,80.0,17.333333333333332
327,550.0,56.66666666666667,0.8,0.2,0.8,3.0,0.9,0.7,1.0,2.0,0.1,0.1,2.0,0.1,0.13333333333333336,0.5333333333333333,80.0,4.0
328,550.0,56.66666666666667,0.8,0.2,0.8,3.0,0.9,0.7,1.0,2.0,0.1,0.03333333333333334,2.0,0.1,0.13333333333333336,0.5333333333333333,80.0,4.0
329,550.0,56.66666666666667,0.8,0.2,0.8,3.0,0.9,0.8999999999999999,1.0,2.0,0.1,0.03333333333333334,2.0,0.1,0.13333333333333336,0.5333333333333333,80.0,4.0
330,550.0,56.66666666666667,0.8,0.2,0.8,3.0,0.9,0.8999999999999999,1.0,2.0,0.1,0.03333333333333334,2.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
331,550.0,56.66666666666667,0.8,0.1,0.8,3.0,0.9,0.8999999999999999,1.0,2.0,0.1,0.03333333333333334,2.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
332,550.0,56.66666666666667,0.8,0.1,1.2,3.0,0.9,0.8999999999999999,1.0,2.0,0.1,0.03333333333333334,2.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
333,550.0,102.0,0.8,0.1,1.2,3.0,0.9,0.8999999999999999,1.0,2.0,0.1,0.03333333333333334,2.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
334,550.0,102.0,0.8,0.1,1.2,3.0,0.9,0.8999999999999999,1.0,2.0,0.1,0.03333333333333334,1.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
335,550.0,102.0,0.8,0.1,1.2,3.0,0.9,0.8999999999999999,1.0,14.0,0.1,0.03333333333333334,1.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
336,550.0,102.0,0.6666666666666666,0.1,1.2,3.0,0.9,0.8999999999999999,1.0,14.0,0.1,0.03333333333333334,1.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
337,550.0,102.0,0.6666666666666666,0.1,1.2,3.0,0.8,0.8999999999999999,1.0,14.0,0.1,0.03333333333333334,1.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
338,416.6666666666667,102.0,0.6666666666666666,0.1,1.2,3.0,0.8,0.8999999999999999,1.0,14.0,0.1,0.03333333333333334,1.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
339,416.6666666666667,102.0,0.6666666666666666,0.1,1.2,5.0,0.8,0.8999999999999999,1.0,14.0,0.1,0.03333333333333334,1.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
340,416.6666666666667,102.0,0.6666666666666666,0.1,1.2,5.0,0.8,0.8999999999999999,1.0,14.0,0.7,0.03333333333333334,1.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
341,416.6666666666667,102.0,0.6666666666666666,0.1,1.2,5.0,0.8,0.8999999999999999,0.9,14.0,0.7,0.03333333333333334,1.0,0.1,0.13333333333333336,0.5333333333333333,192.0,4.0
342,416.6666666666667,56.66666666666667,0.6666666666666666,0.1,0.8,4.0,0.9,0.8999999999999999,0.85,14.0,0.4,0.1,1.5,0.30000000000000004,0.21666666666666667,1.0,80.0,4.0
343,416.6666666666667,56.66666666666667,0.6666666666666666,0.1,0.8,4.0,0.9,0.8999999999999999,0.85,14.0,0.4,0.1,1.5,0.30000000000000004,0.21666666666666667,1.0,80.0,17.333333333333332
344,416.6666666666667,56.66666666666667,0.6666666666666666,0.1,0.8,4.0,0.9,0.7,0.85,14.0,0.4,0.1,1.5,0.30000000000000004,0.21666666666666667,1.0,80.0,17.333333333333332
345,416.6666666666667,56.66666666666667,0.6666666666666666,0.1,0.8,2.0,0.9,0.7,0.85,14.0,0.4,0.1,1.5,0.30000000000000004,0.21666666666666667,1.0,80.0,17.333333333333332
346,416.6666666666667,102.0,0.6666666666666666,0.1,0.8,2.0,0.9,0.7,0.85,14.0,0.4,0.1,1.5,0.30000000000000004,0.21666666666666667,1.0,80.0,17.333333333333332
347,416.6666666666667,102.0,0.6666666666666666,0.1,0.8,2.0,0.9,0.7,0.85,14.0,0.4,0.1,1.5,0.30000000000000004,0.05,1.0,80.0,17.333333333333332
348,416.6666666666667,102.0,0.6666666666666666,0.1,0.8,2.0,0.9,0.7,0.85,14.0,0.4,0.1,1.5,0.30000000000000004,0.05,0.5333333333333333,80.0,17.333333333333332
349,416.6666666666667,102.0,0.6666666666666666,0.1,0.8,2.0,0.9,0.7,0.85,14.0,0.4,0.1,0.5,0.30000000000000004,0.05,0.5333333333333333,80.0,17.333333333333332
350,416.6666666666667,102.0,0.6666666666666666,0.1,0.8,2.0,0.9,0.7,0.85,2.0,0.4,0.1,0.5,0.30000000000000004,0.05,0.5333333333333333,80.0,17.333333333333332
351,416.6666666666667,102.0,0.6666666666666666,0.1,0.8,2.0,0.9,0.7,0.85,2.0,0.4,0.03333333333333334,0.5,0.30000000000000004,0.05,0.5333333333333333,80.0,17.333333333333332
352,416.6666666666667,102.0,0.6666666666666666,0.1,0.8,2.0,0.9,0.7,0.85,2.0,0.4,0.03333333333333334,0.5,0.30000000000000004,0.05,0.5333333333333333,192.0,17.333333333333332
353,416.6666666666667,102.0,0.6666666666666666,0.2,0.8,2.0,0.9,0.7,0.85,2.0,0.4,0.03333333333333334,0.5,0.30000000000000004,0.05,0.5333333333333333,192.0,17.333333333333332
354,550.0,102.0,0.6666666666666666,0.2,0.8,2.0,0.9,0.7,0.85,2.0,0.4,0.03333333333333334,0.5,0.30000000000000004,0.05,0.5333333333333333,192.0,17.333333333333332
355,550.0,102.0,0.6666666666666666,0.2,1.2,2.0,0.9,0.7,0.85,2.0,0.4,0.03333333333333334,0.5,0.30000000000000004,0.05,0.5333333333333333,192.0,17.333333333333332
356,550.0,102.0,0.6666666666666666,0.2,1.2,2.0,0.9,0.7,0.85,2.0,0.4,0.03333333333333334,0.5,0.1,0.05,0.5333333333333333,192.0,17.333333333333332
357,550.0,102.0,0.6666666666666666,0.2,1.2,2.0,0.9,0.7,0.85,2.0,1.0,0.03333333333333334,0.5,0.1,0.05,0.5333333333333333,192.0,17.333333333333332
358,550.0,102.0,0.6666666666666666,0.2,1.2,2.0,0.9,0.7,0.95,2.0,1.0,0.03333333333333334,0.5,0.1,0.05,0.5333333333333333,192.0,17.333333333333332
359,550.0,102.0,0.8,0.2,1.2,2.0,0.9,0.7,0.95,2.0,1.0,0.03333333333333334,0.5,0.1,0.05,0.5333333333333333,192.0,17.333333333333332
360,550.0,102.0,0.8,0.2,1.2,2.0,0.8,0.7,0.95,2.0,1.0,0.03333333333333334,0.5,0.1,0.05,0.5333333333333333,192.0,17.333333333333332
361,350.0,79.33333333333333,0.6,0.05,1.0,5.0,0.8,0.7,0.95,20.0,1.0,0.03333333333333334,1.0,0.4,0.05,0.5333333333333333,192.0,10.666666666666668
362,350.0,79.33333333333333,0.6,0.05,1.0,5.0,0.9,0.7,0.95,20.0,1.0,0.03333333333333334,1.0,0.4,0.05,0.5333333333333333,192.0,10.666666666666668
363,350.0,79.33333333333333,0.6,0.15000000000000002,1.0,5.0,0.9,0.7,0.95,20.0,1.0,0.03333333333333334,1.0,0.4,0.05,0.5333333333333333,192.0,10.666666666666668
364,483.3333333333333,79.33333333333333,0.6,0.15000000000000002,1.0,5.0,0.9,0.7,0.95,20.0,1.0,0.03333333333333334,1.0,0.4,0.05,0.5333333333333333,192.0,10.666666666666668
365,483.3333333333333,79.33333333333333,0.6,0.15000000000000002,1.0,5.0,0.9,0.7,0.95,20.0,1.0,0.03333333333333334,1.0,0.4,0.05,0.5333333333333333,192.0,24.0
366,483.3333333333333,79.33333333333333,0.6,0.15000000000000002,1.0,5.0,0.9,0.7,0.95,20.0,1.0,0.03333333333333334,1.0,0.4,0.05,1.0,192.0,24.0
367,483.3333333333333,79.33333333333333,0.6,0.15000000000000002,1.0,5.0,0.9,0.7,0.95,20.0,0.4,0.03333333333333334,1.0,0.4,0.05,1.0,192.0,24.0
368,483.3333333333333,79.33333333333333,0.6,0.15000000000000002,1.0,5.0,0.9,0.7,0.95,20.0,0.4,0.03333333333333334,1.0,0.4,0.05,1.0,80.0,24.0
369,483.3333333333333,79.33333333333333,0.6,0.15000000000000002,1.0,5.0,0.9,0.8999999999999999,0.95,20.0,0.4,0.03333333333333334,1.0,0.4,0.05,1.0,80.0,24.0
370,483.3333333333333,79.33333333333333,0.7333333333333334,0.15000000000000002,1.0,5.0,0.9,0.8999999999999999,0.95,20.0,0.4,0.03333333333333334,1.0,0.4,0.05,1.0,80.0,24.0
371,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,1.0,5.0,0.9,0.8999999999999999,0.95,20.0,0.4,0.03333333333333334,1.0,0.4,0.05,1.0,80.0,24.0
372,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,1.0,5.0,0.9,0.8999999999999999,0.95,20.0,0.4,0.03333333333333334,2.0,0.4,0.05,1.0,80.0,24.0
373,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,1.0,5.0,0.9,0.8999999999999999,0.95,8.0,0.4,0.03333333333333334,2.0,0.4,0.05,1.0,80.0,24.0
374,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,1.0,5.0,0.9,0.8999999999999999,0.95,8.0,0.4,0.1,2.0,0.4,0.05,1.0,80.0,24.0
375,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,1.0,5.0,0.9,0.8999999999999999,0.85,8.0,0.4,0.1,2.0,0.4,0.05,1.0,80.0,24.0
376,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,1.0,3.0,0.9,0.8999999999999999,0.85,8.0,0.4,0.1,2.0,0.4,0.05,1.0,80.0,24.0
377,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,1.0,3.0,0.9,0.8999999999999999,0.85,8.0,0.4,0.1,2.0,0.2,0.05,1.0,80.0,24.0
378,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,1.0,3.0,0.9,0.8999999999999999,0.85,8.0,0.4,0.1,2.0,0.2,0.21666666666666667,1.0,80.0,24.0
379,483.3333333333333,34.0,0.7333333333333334,0.15000000000000002,0.6,3.0,0.9,0.8999999999999999,0.85,8.0,0.4,0.1,2.0,0.2,0.21666666666666667,1.0,80.0,24.0
